espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,has_real_stats,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
238486,Oliver Rathbone,Midfielder,WREXHAM,SWANSEA,SOCCER,2.5,Shots,shots,Demon,10484597,10484597,251103,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Oliver Michael Rathbone .png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.03,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.475,-0.008274129335607902,0,0.04334256072093975,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
266411,Ryan Longman,Midfielder,WREXHAM,SWANSEA,SOCCER,2.5,Shots,shots,Demon,10484601,10484601,251109,135718,2026-03-13T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Ryan James Longman.png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,1.03,0.75,-1.439740378081072,,0.1274922557604025,-0.0075,0.49625,-2.00375,-1.805373257382821,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.415,-1.042652799899351,0,-0.1963746961822078,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
243757,Sam Smith,Attacker,WREXHAM,SWANSEA,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10484607,10484607,251110,135718,2026-03-13T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Samuel Toby Smith.png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,1.05,0.75,-1.439740378081072,,0.1274922557604025,-0.0075,0.49625,-2.00375,-1.805373257382821,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.4399999999999999,-0.6116616871644598,0,-0.09836614669533154,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
330240,Melker Widell,Midfielder,SWANSEA,WREXHAM,SOCCER,2.5,Shots,shots,Demon,10484609,10484609,251291,135718,2026-03-13T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Viktor Melker Widell.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,1.03,0.75,-1.439740378081072,,0.1274922557604025,0.06,0.53,-1.97,-1.779493033928308,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.415,-1.042652799899351,0,0.3802592266643032,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
307402,Zeidane Inoussa,Attacker,SWANSEA,WREXHAM,SOCCER,2.5,Shots,shots,Demon,10484613,10484613,251292,135718,2026-03-13T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Zeidane Inoussa.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,1.03,0.75,-1.439740378081072,,0.1274922557604025,0.06,0.53,-1.97,-1.779493033928308,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.415,-1.042652799899351,0,0.3802592266643032,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
322158,Zan Vipotnik,Attacker,SWANSEA,WREXHAM,SOCCER,2.5,Shots,shots,Demon,10484617,10484617,251293,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Žan Vipotnik.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.03,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.475,-0.008274129335607902,0,0.6199764835674506,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
352804,Bailey Cadamarteri,Attacker,WREXHAM,SWANSEA,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10485728,10485728,298562,135718,2026-03-13T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Bailey Cadamarteri.png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,1.05,0.75,-1.439740378081072,,0.1274922557604025,-0.0075,0.49625,-2.00375,-1.805373257382821,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.4399999999999999,-0.6116616871644598,0,-0.09836614669533154,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Davis Keillor-Dunn,Midfielder,WREXHAM,SWANSEA,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10485806,10485806,298563,135718,2026-03-13T16:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Davis Keillor-Dunn.png,,,,,UNRESOLVED_SINGLE,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0.5,-2,2,1,OVER,1,,-1.80250092522166,,1,1.05,0.75,-1.439740378081072,,0.1274922557604025,-0.0075,0.49625,-2.00375,-1.805373257382821,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.4399999999999999,-0.6116616871644598,0,-0.09836614669533154,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
288958,Adam Idah,Attacker,SWANSEA,WREXHAM,SOCCER,2.5,Shots,shots,Demon,10486124,10486124,262138,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Adam Uche Idah.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.03,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.475,-0.008274129335607902,0,0.6199764835674506,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
275596,Ben Cabango,Defender,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486135,10486135,147822,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/placeholder.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
310598,Callum Doyle,Defender,WREXHAM,SWANSEA,SOCCER,2.5,Tackles,tackles,Demon,10486136,10486136,255620,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Callum Craig Doyle .png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.06208950367394571,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
207350,Cameron Burgess,Defender,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486137,10486137,251268,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Cameron Robert Burgess .png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Davis Keillor-Dunn,Midfielder,WREXHAM,SWANSEA,SOCCER,2.5,Shots,shots,Demon,10486147,10486147,298563,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Davis Keillor-Dunn.png,,,,,UNRESOLVED_SINGLE,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.03,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.475,-0.008274129335607902,0,0.04334256072093975,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
231572,Dominic Hyam,Defender,WREXHAM,SWANSEA,SOCCER,2.5,Tackles,tackles,Demon,10486151,10486151,262144,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Dominic John Hyam.png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.06208950367394571,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
301285,George Thomason,Midfielder,WREXHAM,SWANSEA,SOCCER,2.5,Tackles,tackles,Demon,10486152,10486152,251081,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/George Andrew Thomason.png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.06208950367394571,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
306826,Gonçalo Franco,Midfielder,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486157,10486157,205966,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Gonçalo Franco.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
349102,Ishé Samuels-Smith,Defender,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486163,10486163,262140,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ishé Barrington Samuels-Smith.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
294427,Issa Kaboré,Defender,WREXHAM,SWANSEA,SOCCER,2.5,Tackles,tackles,Demon,10486164,10486164,262145,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Issa Kaboré.png,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.06208950367394571,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
100918,Jay Rodriguez,Attacker,WREXHAM,SWANSEA,SOCCER,2.5,Shots,shots,Demon,10486166,10486166,251087,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/blczo3w34ik1wuu9r042gfvf9.webp,,,,,OK,,7,,,,,,,,,,,Above Avg,2026-03-13T18:05:25.324323+00:00,37,44,1.189,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.03,0.75,-0.3089419627037157,,0.1274922557604025,-0.0075,1.48875,-1.01125,-1.009554466226505,-0.1428571428571429,-0.6066092607320135,,,,0,0.7347504895725591,0.475,-0.008274129335607902,0,0.04334256072093975,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
150603,Jay Fulton,Midfielder,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486171,10486171,147826,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Jay Fulton .png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
136571,Joel Ward,Defender,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486176,10486176,292559,135718,2026-03-13T16:00:00.000-04:00,,,,1,,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
233348,Josh Tymon,Defender,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486178,10486178,185783,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Josh Tymon.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
263129,Joshua Key,Defender,SWANSEA,WREXHAM,SOCCER,2.5,Tackles,tackles,Demon,10486179,10486179,147823,135718,2026-03-13T16:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Joshua_Key.png,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,1.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0.06,1.59,-0.9099999999999999,-0.9229648961427754,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.6275266513195537,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
195816,Lawrence Vigouroux,Goalkeeper,SWANSEA,WREXHAM,SOCCER,2.5,Goalie Saves,saves,Goblin,10486182,10486182,205964,135718,2026-03-13T16:00:00.000-04:00,,,3,1,https://static.prizepicks.com/images/players/soccer/519wvkcdietyvez20d6qiy4et.webp,,,,,OK,,16,,,,,,,,,,,Avg,2026-03-13T18:05:25.324323+00:00,36,47,1.306,0,15,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,GK,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,UNKNOWN,3,0.5,0.5,1,OVER,1,,0.5547847360339225,,1,1.06,1.06,1.387255660362319,,0.1274922557604025,0.06,3.18,0.6800000000000002,0.7204976618749289,1.142857142857143,0.9484984060600873,,,,0,0.7347504895725591,0.6599999999999999,3.181060104902599,0,2.38968667399784,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
